odb8_og_id	bee_gene_ids	mouse_gene_ids	stickleback_gene_ids
EOG8W9KJP	GB40713;GB40716;GB49757	ENSMUSG00000046402;ENSMUSG00000032454;ENSMUSG00000023057;ENSMUSG00000019874;ENSMUSG00000027533;ENSMUSG00000027530;ENSMUSG00000052468;ENSMUSG00000028996;ENSMUSG00000056366;ENSMUSG00000028773;ENSMUSG00000004885;ENSMUSG00000027528;ENSMUSG00000062515;ENSMUSG00000032291	ENSGACG00000019474;ENSGACG00000017790;ENSGACG00000007248;ENSGACG00000011813;ENSGACG00000003457;ENSGACG00000005599;ENSGACG00000008725;ENSGACG00000010125;ENSGACG00000007393;ENSGACG00000005598;ENSGACG00000003295;ENSGACG00000010166
EOG83V15T	GB41601	ENSMUSG00000052331;ENSMUSG00000014498;ENSMUSG00000014496	ENSGACG00000008084;ENSGACG00000006364;ENSGACG00000010842;ENSGACG00000000486;ENSGACG00000008817
EOG83V15V	GB43857	ENSMUSG00000033365	ENSGACG00000016242;ENSGACG00000014562
EOG83V15W	GB48434	ENSMUSG00000020687	ENSGACG00000014822
EOG83V15Z	GB47039	ENSMUSG00000040265;ENSMUSG00000026825;ENSMUSG00000033335	ENSGACG00000016290;ENSGACG00000010312;ENSGACG00000018797;ENSGACG00000010735;ENSGACG00000016647
EOG8W9KK9	GB51991	ENSMUSG00000022634;ENSMUSG00000072872	ENSGACG00000011809;ENSGACG00000018861;ENSGACG00000004103
EOG8W9KKH	GB48338	ENSMUSG00000021079	ENSGACG00000004009
EOG8DBVS6	GB53844;GB55356	ENSMUSG00000074818;ENSMUSG00000039137;ENSMUSG00000030838	ENSGACG00000003297;ENSGACG00000008028;ENSGACG00000018082;ENSGACG00000011004;ENSGACG00000003511
EOG83V166	GB55830;GB47379;GB45973;GB45938;GB55831;GB45939	ENSMUSG00000020182;ENSMUSG00000027360	ENSGACG00000015018;ENSGACG00000006397
EOG8WDFP2	GB44884	ENSMUSG00000033732	ENSGACG00000002646
EOG83V168	GB51822	ENSMUSG00000029345	ENSGACG00000009599
EOG8WDFP4	GB53380	ENSMUSG00000044496	ENSGACG00000013277
EOG8WDFP6	GB47459;GB53762	ENSMUSG00000001150	ENSGACG00000002570
EOG8DBVRS	GB50057	ENSMUSG00000031730	ENSGACG00000015466
EOG8WDFPB	GB44291	ENSMUSG00000068823	ENSGACG00000012205;ENSGACG00000004544
EOG8WDFPM	GB55916	ENSMUSG00000000276	ENSGACG00000018212
EOG8WDFPN	GB44030	ENSMUSG00000042350	ENSGACG00000005788
EOG83V16B	GB43739;GB46286;GB40085;GB50662;GB40135	ENSMUSG00000001865;ENSMUSG00000029788;ENSMUSG00000054446;ENSMUSG00000071553;ENSMUSG00000039070;ENSMUSG00000042501;ENSMUSG00000011463;ENSMUSG00000021999	ENSGACG00000009648;ENSGACG00000015162;ENSGACG00000003626;ENSGACG00000007739;ENSGACG00000002857;ENSGACG00000009214;ENSGACG00000014144
EOG8WDFPP	GB48811;GB42306	ENSMUSG00000000787;ENSMUSG00000021758;ENSMUSG00000069045;ENSMUSG00000039224	ENSGACG00000015323;ENSGACG00000014407;ENSGACG00000008206
EOG8WDFPR	GB44146	ENSMUSG00000032357;ENSMUSG00000028776	ENSGACG00000004892
EOG83V16F	GB44616;GB54599	ENSMUSG00000025038;ENSMUSG00000041809	ENSGACG00000009276;ENSGACG00000009339
EOG8WDFQ1	GB41197;GB43816	ENSMUSG00000022442;ENSMUSG00000074673	ENSGACG00000019858;ENSGACG00000006953
EOG8WDFQ2	GB50678	ENSMUSG00000033009	ENSGACG00000015871
EOG83V16M	GB44134;GB44133;GB44074;GB41707	ENSMUSG00000062591;ENSMUSG00000036752;ENSMUSG00000095159;ENSMUSG00000058672;ENSMUSG00000062380;ENSMUSG00000001473;ENSMUSG00000001525;ENSMUSG00000045136	ENSGACG00000010471;ENSGACG00000009635;ENSGACG00000013114;ENSGACG00000003471;ENSGACG00000018863;ENSGACG00000012635
EOG8WDFQC	GB45368;GB51661;GB47030	ENSMUSG00000020349;ENSMUSG00000009630;ENSMUSG00000026753;ENSMUSG00000030697	ENSGACG00000018399;ENSGACG00000018152;ENSGACG00000020885;ENSGACG00000003583;ENSGACG00000001066;ENSGACG00000005465
EOG83V16Q	GB55017	ENSMUSG00000033434	ENSGACG00000013857
EOG8D80JH	GB44577;GB42930	ENSMUSG00000044026	ENSGACG00000006794
EOG83V172	GB53093	ENSMUSG00000035395;ENSMUSG00000026554	ENSGACG00000016788
EOG83V17P	GB49986	ENSMUSG00000026894	ENSGACG00000017344
EOG83V180	GB43902	ENSMUSG00000028247	ENSGACG00000004983
EOG8WDFR2	GB44492	ENSMUSG00000021148;ENSMUSG00000058258;ENSMUSG00000033520	ENSGACG00000001814
EOG83V183	GB55849	ENSMUSG00000041319	ENSGACG00000014717
EOG83V188	GB43154	ENSMUSG00000020171	ENSGACG00000019683
EOG8WDFRD	GB44172	ENSMUSG00000078676	ENSGACG00000015032
EOG8WDFRT	GB47441	ENSMUSG00000033379	ENSGACG00000017215
EOG83V19F	GB40509	ENSMUSG00000018287	ENSGACG00000020699
EOG8WDFS7	GB49463	ENSMUSG00000015341;ENSMUSG00000042532	ENSGACG00000005462;ENSGACG00000008456;ENSGACG00000018915;ENSGACG00000007656
EOG83V19J	GB52044;GB52043	ENSMUSG00000018651;ENSMUSG00000024258	ENSGACG00000004639;ENSGACG00000011119
EOG83XWDP	GB45717	ENSMUSG00000024388;ENSMUSG00000030761	ENSGACG00000003775;ENSGACG00000020788;ENSGACG00000013269;ENSGACG00000016439
EOG8WDFT0	GB51735	ENSMUSG00000061360	ENSGACG00000004777
EOG83XWDR	GB51246	ENSMUSG00000019984	ENSGACG00000013187
EOG8WDFTM	GB42304	ENSMUSG00000057098;ENSMUSG00000010476;ENSMUSG00000053552;ENSMUSG00000022053	ENSGACG00000020458;ENSGACG00000008451;ENSGACG00000018450;ENSGACG00000009548;ENSGACG00000010053;ENSGACG00000016862
EOG83XWDT	GB54602	ENSMUSG00000033790	ENSGACG00000013824
EOG8WDFV2	GB42088	ENSMUSG00000063180;ENSMUSG00000034892	ENSGACG00000012858
EOG83XWDZ	GB45982;GB48075	ENSMUSG00000034206;ENSMUSG00000035266	ENSGACG00000016100;ENSGACG00000001186
EOG8D5484	GB44067	ENSMUSG00000024566;ENSMUSG00000027546	ENSGACG00000002539;ENSGACG00000011089
EOG8WH9X1	GB55279	ENSMUSG00000055884	ENSGACG00000009448
EOG83XWF0	GB43892;GB51283;GB49240	ENSMUSG00000020256;ENSMUSG00000026687;ENSMUSG00000030088;ENSMUSG00000013584;ENSMUSG00000024747;ENSMUSG00000037542;ENSMUSG00000035561;ENSMUSG00000029455;ENSMUSG00000015134;ENSMUSG00000053279	ENSGACG00000004015;ENSGACG00000016177;ENSGACG00000003908;ENSGACG00000011008;ENSGACG00000013986;ENSGACG00000015825;ENSGACG00000011258;ENSGACG00000019333
EOG8WH9X3	GB50222;GB55820;GB55822;GB47091;GB43817;GB50223	ENSMUSG00000028469;ENSMUSG00000027931;ENSMUSG00000055523	ENSGACG00000020398;ENSGACG00000010362;ENSGACG00000000923;ENSGACG00000009808;ENSGACG00000018018;ENSGACG00000003575
EOG83XWF1	GB42846;GB44900	ENSMUSG00000031446;ENSMUSG00000004364;ENSMUSG00000031095	ENSGACG00000007710;ENSGACG00000014049;ENSGACG00000017411;ENSGACG00000015356
EOG83XWF6	GB43820	ENSMUSG00000024560	ENSGACG00000001153;ENSGACG00000012117
EOG8WH9XB	GB40802	ENSMUSG00000028030	ENSGACG00000017502
EOG83XWFR	GB46708;GB46709	ENSMUSG00000034889	ENSGACG00000015324
EOG83XWFW	GB46050	ENSMUSG00000001521;ENSMUSG00000031028;ENSMUSG00000037446;ENSMUSG00000023467	ENSGACG00000008873;ENSGACG00000019934;ENSGACG00000005153;ENSGACG00000015648
EOG8WH9XQ	GB50409	ENSMUSG00000002129	ENSGACG00000011893
EOG83XWG1	GB50018	ENSMUSG00000001082	ENSGACG00000013747
EOG8WH9XX	GB43556	ENSMUSG00000060657	ENSGACG00000019162
EOG83XWG6	GB41204;GB41205	ENSMUSG00000018861;ENSMUSG00000046441	ENSGACG00000015882;ENSGACG00000005231
EOG83XWG9	GB45375	ENSMUSG00000033918	ENSGACG00000013888;ENSGACG00000004417
EOG8WH9Z3	GB42661	ENSMUSG00000043702	ENSGACG00000003914
EOG8WH9Z4	GB40747	ENSMUSG00000002326;ENSMUSG00000000253	ENSGACG00000003477;ENSGACG00000019167
EOG8WH9Z5	GB44774	ENSMUSG00000025533	ENSGACG00000020470
EOG83XWGQ	GB42411	ENSMUSG00000036225;ENSMUSG00000030499	ENSGACG00000014575;ENSGACG00000013193;ENSGACG00000002934
EOG8WH9Z8	GB40908	ENSMUSG00000042961	ENSGACG00000007745
EOG83XWH3	GB42691	ENSMUSG00000018040	ENSGACG00000007212
EOG8WH9Z9	GB42292;GB44580	ENSMUSG00000071337;ENSMUSG00000030846	ENSGACG00000003365;ENSGACG00000015800;ENSGACG00000013294
EOG83XWH4	GB50261	ENSMUSG00000022280;ENSMUSG00000028793	ENSGACG00000003557;ENSGACG00000002003;ENSGACG00000010774;ENSGACG00000003662
EOG8WH9ZQ	GB44040	ENSMUSG00000025916	ENSGACG00000002909
EOG8WHB03	GB42252	ENSMUSG00000002343	ENSGACG00000015191
EOG83XWHV	GB51484	ENSMUSG00000028609;ENSMUSG00000030188	ENSGACG00000003869
EOG8WHB07	GB45294	ENSMUSG00000024155	ENSGACG00000009213
EOG83XWHZ	GB40494	ENSMUSG00000036223	ENSGACG00000002020
EOG8WHB09	GB47268	ENSMUSG00000004610	ENSGACG00000012482
EOG83XWJ5	GB42352;GB42353	ENSMUSG00000038563	ENSGACG00000012495
EOG8WHB0C	GB48652	ENSMUSG00000002804	ENSGACG00000007543
EOG83XWJ8	GB41376	ENSMUSG00000036764	ENSGACG00000003415
EOG83XWJ9	GB50656	ENSMUSG00000042505	ENSGACG00000000092
EOG8CZCT2	GB46763;GB49785;GB44939;GB53002;GB53613	ENSMUSG00000005357;ENSMUSG00000005089;ENSMUSG00000020142;ENSMUSG00000005360;ENSMUSG00000001918;ENSMUSG00000008932;ENSMUSG00000024935	ENSGACG00000003329;ENSGACG00000018505;ENSGACG00000019070;ENSGACG00000016200;ENSGACG00000007696;ENSGACG00000010673;ENSGACG00000000901;ENSGACG00000017121;ENSGACG00000014685;ENSGACG00000011239;ENSGACG00000011397;ENSGACG00000009446;ENSGACG00000003961;ENSGACG00000003362
EOG8WHB0J	GB55643	ENSMUSG00000022956	ENSGACG00000018149
EOG83XWJQ	GB45978	ENSMUSG00000095677;ENSMUSG00000096255;ENSMUSG00000092074;ENSMUSG00000000579;ENSMUSG00000031176	ENSGACG00000003355;ENSGACG00000015553
EOG8WHB11	GB40444;GB45058	ENSMUSG00000032381;ENSMUSG00000031879	ENSGACG00000008052;ENSGACG00000011953
EOG83XWKR	GB52803	ENSMUSG00000029623	ENSGACG00000004617
EOG8WHB1P	GB46836;GB51774;GB50715;GB47067	ENSMUSG00000055567	ENSGACG00000014773
EOG841RNN	GB50237	ENSMUSG00000039187	ENSGACG00000011591
EOG8WHB1T	GB44520	ENSMUSG00000038274;ENSMUSG00000050299	ENSGACG00000012791
EOG841RNQ	GB53825	ENSMUSG00000037343	ENSGACG00000004480
EOG8WHB24	GB52208	ENSMUSG00000042043	ENSGACG00000015771
EOG841RNR	GB41629	ENSMUSG00000028664;ENSMUSG00000029245;ENSMUSG00000029859;ENSMUSG00000006445;ENSMUSG00000028289;ENSMUSG00000028876;ENSMUSG00000052504;ENSMUSG00000032537;ENSMUSG00000005958;ENSMUSG00000026235;ENSMUSG00000029869;ENSMUSG00000029710;ENSMUSG00000028661;ENSMUSG00000055540	ENSGACG00000010989;ENSGACG00000017807;ENSGACG00000012702;ENSGACG00000015386;ENSGACG00000005322;ENSGACG00000006268;ENSGACG00000020695;ENSGACG00000006770;ENSGACG00000009051;ENSGACG00000016078;ENSGACG00000001154;ENSGACG00000006747;ENSGACG00000012225;ENSGACG00000004496;ENSGACG00000000101;ENSGACG00000010474;ENSGACG00000006527;ENSGACG00000002696;ENSGACG00000015381;ENSGACG00000015384;ENSGACG00000013951
EOG8WHB2D	GB40164;GB40163	ENSMUSG00000069516;ENSMUSG00000053184;ENSMUSG00000069515;ENSMUSG00000022991;ENSMUSG00000037167;ENSMUSG00000032530;ENSMUSG00000020177;ENSMUSG00000020945;ENSMUSG00000024233	ENSGACG00000018290
EOG8WHB2Z	GB50917	ENSMUSG00000091014;ENSMUSG00000060019;ENSMUSG00000090460;ENSMUSG00000007892	ENSGACG00000003995
EOG841RNW	GB49373	ENSMUSG00000036882;ENSMUSG00000022799;ENSMUSG00000048865;ENSMUSG00000041444	ENSGACG00000017716;ENSGACG00000020685;ENSGACG00000010684;ENSGACG00000020180
EOG8CVHJG	GB55902	ENSMUSG00000024039	ENSGACG00000014627
EOG841RP1	GB41797;GB49533	ENSMUSG00000041729;ENSMUSG00000028337;ENSMUSG00000097771;ENSMUSG00000004530;ENSMUSG00000030707;ENSMUSG00000024835;ENSMUSG00000020836	ENSGACG00000008816;ENSGACG00000016965;ENSGACG00000017366;ENSGACG00000019429;ENSGACG00000013555;ENSGACG00000016936;ENSGACG00000018640;ENSGACG00000020519
EOG8WM64V	GB54158	ENSMUSG00000024169	ENSGACG00000008423
EOG841RP3	GB44293	ENSMUSG00000026319	ENSGACG00000002435
EOG8WM64X	GB45943;GB45968	ENSMUSG00000031503;ENSMUSG00000031273;ENSMUSG00000031502;ENSMUSG00000031274;ENSMUSG00000079465;ENSMUSG00000067158	ENSGACG00000003548;ENSGACG00000018775;ENSGACG00000003532;ENSGACG00000013912;ENSGACG00000004438;ENSGACG00000013929;ENSGACG00000004458
EOG841RPN	GB46580	ENSMUSG00000028173	ENSGACG00000015631;ENSGACG00000004090
EOG8WM64Z	GB54143	ENSMUSG00000047773	ENSGACG00000010120;ENSGACG00000007284;ENSGACG00000008256
EOG841RPS	GB53434	ENSMUSG00000038683	ENSGACG00000016602
EOG8WM652	GB51642;GB51641	ENSMUSG00000028613;ENSMUSG00000032193;ENSMUSG00000024924	ENSGACG00000006705;ENSGACG00000016207;ENSGACG00000006827;ENSGACG00000019500;ENSGACG00000017886
EOG841RPV	GB52883	ENSMUSG00000022554	ENSGACG00000004030
EOG8CRN9P	GB55801	ENSMUSG00000044716	ENSGACG00000018358;ENSGACG00000019418
EOG841RQ8	GB51806	ENSMUSG00000026339	ENSGACG00000001463
EOG841RQC	GB43824	ENSMUSG00000010307;ENSMUSG00000045282	ENSGACG00000011243;ENSGACG00000012950
EOG841RQG	GB46494	ENSMUSG00000032513;ENSMUSG00000014959	ENSGACG00000005048;ENSGACG00000012972;ENSGACG00000012659
EOG841RQP	GB51659	ENSMUSG00000004460	ENSGACG00000009047
EOG841RR4	GB53436	ENSMUSG00000015126	ENSGACG00000008959
EOG8WM65T	GB48450	ENSMUSG00000022641;ENSMUSG00000005442	ENSGACG00000009452;ENSGACG00000020111
EOG841RRN	GB45870;GB45869	ENSMUSG00000015542	ENSGACG00000003154
EOG8WM663	GB46490	ENSMUSG00000071176;ENSMUSG00000040964	ENSGACG00000004412;ENSGACG00000012662;ENSGACG00000006753;ENSGACG00000006758
EOG8WM66F	GB50505;GB41332;GB40123	ENSMUSG00000015405	ENSGACG00000015100
EOG8WM670	GB54647;GB54646	ENSMUSG00000021368	ENSGACG00000004896
EOG8WM671	GB44331	ENSMUSG00000091002;ENSMUSG00000024498	ENSGACG00000020464
EOG8WM67B	GB45859;GB42339;GB50633;GB41115;GB50074;GB41579;GB46153	ENSMUSG00000054459;ENSMUSG00000051359;ENSMUSG00000071379;ENSMUSG00000046093;ENSMUSG00000025221;ENSMUSG00000029088;ENSMUSG00000020907;ENSMUSG00000062661;ENSMUSG00000079056;ENSMUSG00000028785;ENSMUSG00000053519	ENSGACG00000017101;ENSGACG00000018330;ENSGACG00000009249;ENSGACG00000009616;ENSGACG00000017881;ENSGACG00000005703;ENSGACG00000004784;ENSGACG00000011662;ENSGACG00000012060;ENSGACG00000019541;ENSGACG00000003671;ENSGACG00000010601;ENSGACG00000003684;ENSGACG00000014486;ENSGACG00000007366;ENSGACG00000009365;ENSGACG00000020318;ENSGACG00000009273
EOG8CJWWR	GB40648	ENSMUSG00000020886;ENSMUSG00000052572;ENSMUSG00000022770;ENSMUSG00000000881	ENSGACG00000001405;ENSGACG00000020108;ENSGACG00000006216;ENSGACG00000017128;ENSGACG00000001161;ENSGACG00000020694
EOG841RS3	GB44317;GB51880;GB47533;GB41877;GB44324;GB49674;GB47525;GB46989;GB53293;GB51229;GB41577;GB46100;GB52230;GB54694;GB46293;GB44565;GB55636;GB56022;GB47895;GB45590;GB41749;GB41578;GB42950;GB53814;GB46350;GB53507;GB51895;GB51837;GB47635;GB46239;GB41573;GB43342;GB47000;GB45783;GB41878;GB50544;GB53275;GB52051;GB49880;GB56020;GB52041	ENSMUSG00000026646;ENSMUSG00000039231;ENSMUSG00000015363;ENSMUSG00000069049;ENSMUSG00000036893;ENSMUSG00000035150;ENSMUSG00000013787;ENSMUSG00000034639	ENSGACG00000002946;ENSGACG00000013447;ENSGACG00000012678;ENSGACG00000011919;ENSGACG00000018063;ENSGACG00000003353;ENSGACG00000012784
EOG8WM67N	GB43875	ENSMUSG00000078584	ENSGACG00000011063
EOG8WM67Q	GB46052;GB42431;GB49255;GB49735	ENSMUSG00000039058;ENSMUSG00000026817;ENSMUSG00000028719	ENSGACG00000016598;ENSGACG00000016538;ENSGACG00000015985
EOG841RT9	GB49709	ENSMUSG00000024732	ENSGACG00000017630
EOG8WM68D	GB40307	ENSMUSG00000019738	ENSGACG00000006679
EOG844MWJ	GB53104;GB52106;GB54767;GB40728	ENSMUSG00000024313;ENSMUSG00000023914;ENSMUSG00000025013;ENSMUSG00000033952;ENSMUSG00000050468;ENSMUSG00000026726;ENSMUSG00000022098;ENSMUSG00000053626	ENSGACG00000000111;ENSGACG00000008997;ENSGACG00000016964;ENSGACG00000014411;ENSGACG00000012854;ENSGACG00000015307;ENSGACG00000005911;ENSGACG00000005908;ENSGACG00000003427;ENSGACG00000012999;ENSGACG00000015309;ENSGACG00000000109;ENSGACG00000005978;ENSGACG00000014415;ENSGACG00000005977;ENSGACG00000014420;ENSGACG00000004319;ENSGACG00000010897;ENSGACG00000017091;ENSGACG00000003537;ENSGACG00000003057;ENSGACG00000004292;ENSGACG00000000834;ENSGACG00000014406
EOG844MWR	GB42933	ENSMUSG00000017291;ENSMUSG00000061288;ENSMUSG00000059981	ENSGACG00000014861;ENSGACG00000010833;ENSGACG00000020520;ENSGACG00000007584;ENSGACG00000016947;ENSGACG00000014240
EOG844MWZ	GB49518	ENSMUSG00000016253	ENSGACG00000000502
EOG844MX3	GB50725	ENSMUSG00000027860;ENSMUSG00000026556	ENSGACG00000017730;ENSGACG00000003745;ENSGACG00000014050;ENSGACG00000018982
EOG844MX4	GB46255	ENSMUSG00000021039	ENSGACG00000005310
EOG844MXD	GB51634	ENSMUSG00000029171;ENSMUSG00000030729	ENSGACG00000016119
EOG844MXN	GB52614	ENSMUSG00000037395;ENSMUSG00000024968;ENSMUSG00000037896	ENSGACG00000019579;ENSGACG00000019834
EOG844MXX	GB44873	ENSMUSG00000034105	ENSGACG00000000482
EOG844MZC	GB47373	ENSMUSG00000022972	ENSGACG00000020576
EOG844N00	GB46907	ENSMUSG00000029427	ENSGACG00000008163
EOG844N03	GB55103;GB55837	ENSMUSG00000017801	ENSGACG00000014221
EOG844N0N	GB49305	ENSMUSG00000051256	ENSGACG00000014256;ENSGACG00000002784;ENSGACG00000014376
EOG844N0S	GB49376	ENSMUSG00000035509;ENSMUSG00000022124	ENSGACG00000001792;ENSGACG00000018164
EOG844N1G	GB41198	ENSMUSG00000037710;ENSMUSG00000028165	ENSGACG00000017930
EOG844N1M	GB48127;GB46619	ENSMUSG00000020248;ENSMUSG00000096158;ENSMUSG00000028394	ENSGACG00000019341;ENSGACG00000017490
EOG844N1S	GB51431;GB51432;GB51430	ENSMUSG00000022707	ENSGACG00000011821
EOG8CC5CZ	GB40690	ENSMUSG00000021990;ENSMUSG00000037509;ENSMUSG00000025656	ENSGACG00000003047;ENSGACG00000000105;ENSGACG00000018533
EOG844N2J	GB51625	ENSMUSG00000027133	ENSGACG00000018892
EOG847H4G	GB41909	ENSMUSG00000047284	ENSGACG00000019362
EOG847H4J	GB47414	ENSMUSG00000027379	ENSGACG00000013578
EOG847H4M	GB41136	ENSMUSG00000028431	ENSGACG00000016803
EOG847H4N	GB50397	ENSMUSG00000037533;ENSMUSG00000062232	ENSGACG00000020879;ENSGACG00000016624
EOG847H4T	GB48465	ENSMUSG00000075600;ENSMUSG00000055452;ENSMUSG00000097866	ENSGACG00000005353
EOG847H4W	GB50819	ENSMUSG00000059439	ENSGACG00000013586
EOG847H51	GB54282	ENSMUSG00000024056	ENSGACG00000007732
EOG847H52	GB51400	ENSMUSG00000003808	ENSGACG00000006278
EOG847H55	GB50470	ENSMUSG00000078517	ENSGACG00000006411
EOG847H5B	GB50217;GB50218	ENSMUSG00000030934	ENSGACG00000002546
EOG847H5C	GB50638	ENSMUSG00000029787	ENSGACG00000005543
EOG847H5M	GB44496	ENSMUSG00000023232;ENSMUSG00000019877;ENSMUSG00000017707	ENSGACG00000011426;ENSGACG00000007719;ENSGACG00000004029;ENSGACG00000007354
EOG847H5R	GB55145	ENSMUSG00000038187;ENSMUSG00000005936	ENSGACG00000002437;ENSGACG00000015708
EOG847H6R	GB49347	ENSMUSG00000072946;ENSMUSG00000028378	ENSGACG00000019130;ENSGACG00000019138;ENSGACG00000011166
EOG847H6W	GB41674	ENSMUSG00000006456;ENSMUSG00000006456;ENSMUSG00000094936;ENSMUSG00000033760	ENSGACG00000020440;ENSGACG00000000822;ENSGACG00000000821;ENSGACG00000019980;ENSGACG00000019028
EOG847H6X	GB51889	ENSMUSG00000027879	ENSGACG00000012421;ENSGACG00000016000
EOG8C8957	GB49458	ENSMUSG00000049858	ENSGACG00000000555
EOG847H7G	GB41157	ENSMUSG00000002846	ENSGACG00000014013
EOG847H7S	GB50607	ENSMUSG00000024580;ENSMUSG00000029198	ENSGACG00000000958
EOG84BCCD	GB51237;GB42326;GB42152;GB42426;GB42425;GB42427;GB49578;GB42484	ENSMUSG00000039062;ENSMUSG00000023845;ENSMUSG00000050663;ENSMUSG00000021583;ENSMUSG00000024481;ENSMUSG00000028024;ENSMUSG00000001441	ENSGACG00000014140;ENSGACG00000009799;ENSGACG00000009777;ENSGACG00000000645;ENSGACG00000014748;ENSGACG00000002363;ENSGACG00000013677;ENSGACG00000001963
EOG84BCCG	GB40280	ENSMUSG00000024892	ENSGACG00000019710
EOG84BCCK	GB49541	ENSMUSG00000021819	ENSGACG00000002470
EOG84BCCM	GB40629	ENSMUSG00000052302	ENSGACG00000020092
EOG84BCCQ	GB49476	ENSMUSG00000000693;ENSMUSG00000034205;ENSMUSG00000025185	ENSGACG00000008420;ENSGACG00000004902;ENSGACG00000005422;ENSGACG00000007635
EOG8C5DZ4	GB48319;GB47752;GB48175;GB54765;GB43693	ENSMUSG00000032808;ENSMUSG00000081225;ENSMUSG00000032315;ENSMUSG00000030483;ENSMUSG00000054827;ENSMUSG00000022445;ENSMUSG00000062185;ENSMUSG00000032310;ENSMUSG00000052520;ENSMUSG00000025003;ENSMUSG00000062624;ENSMUSG00000066097;ENSMUSG00000025197;ENSMUSG00000091867;ENSMUSG00000014372;ENSMUSG00000025479;ENSMUSG00000066704;ENSMUSG00000029541;ENSMUSG00000061740;ENSMUSG00000068083;ENSMUSG00000030670;ENSMUSG00000003053;ENSMUSG00000022818;ENSMUSG00000028571;ENSMUSG00000068086;ENSMUSG00000040703;ENSMUSG00000068085;ENSMUSG00000015224;ENSMUSG00000074882;ENSMUSG00000092008;ENSMUSG00000081362;ENSMUSG00000040650;ENSMUSG00000067231;ENSMUSG00000078787;ENSMUSG00000082932;ENSMUSG00000052974;ENSMUSG00000067229;ENSMUSG00000042248;ENSMUSG00000060407;ENSMUSG00000025004;ENSMUSG00000049685;ENSMUSG00000005547;ENSMUSG00000025002;ENSMUSG00000052914;ENSMUSG00000003555;ENSMUSG00000024087;ENSMUSG00000074254;ENSMUSG00000027983;ENSMUSG00000057138;ENSMUSG00000060613;ENSMUSG00000067225	ENSGACG00000011514;ENSGACG00000011274;ENSGACG00000003007;ENSGACG00000000320;ENSGACG00000002832;ENSGACG00000001640;ENSGACG00000011790;ENSGACG00000014535;ENSGACG00000012012;ENSGACG00000017462;ENSGACG00000001261;ENSGACG00000001638;ENSGACG00000006178;ENSGACG00000011273;ENSGACG00000015638;ENSGACG00000011268;ENSGACG00000002550;ENSGACG00000012840;ENSGACG00000014531;ENSGACG00000011276;ENSGACG00000011847;ENSGACG00000014674;ENSGACG00000002749;ENSGACG00000011265;ENSGACG00000006181;ENSGACG00000013996
EOG84BCCX	GB50852;GB45071	ENSMUSG00000033209;ENSMUSG00000026930;ENSMUSG00000027883	ENSGACG00000015136;ENSGACG00000000321;ENSGACG00000016596;ENSGACG00000006551;ENSGACG00000011255
EOG84BCCZ	GB51495	ENSMUSG00000039148	ENSGACG00000016951
EOG84BCD4	GB40159	ENSMUSG00000066510;ENSMUSG00000047117	ENSGACG00000014482;ENSGACG00000010026
EOG84BCDD	GB54573	ENSMUSG00000017221	ENSGACG00000014784
EOG84BCDJ	GB54480;GB47214	ENSMUSG00000002731;ENSMUSG00000023051	ENSGACG00000006645;ENSGACG00000004394
EOG84BCDH	GB41770	ENSMUSG00000032459	ENSGACG00000005634
EOG84BCDV	GB46216	ENSMUSG00000052395	ENSGACG00000000786
EOG84BCF0	GB53090	ENSMUSG00000031533	ENSGACG00000020425
EOG84BCF7	GB43234	ENSMUSG00000022475;ENSMUSG00000026313;ENSMUSG00000008855;ENSMUSG00000004698	ENSGACG00000002228;ENSGACG00000014564;ENSGACG00000005250;ENSGACG00000007965
EOG84BCFC	GB40460	ENSMUSG00000025465	ENSGACG00000006785
EOG84BCFQ	GB52285	ENSMUSG00000029326	ENSGACG00000015673;ENSGACG00000002753
EOG84BCGD	GB45740	ENSMUSG00000022706	ENSGACG00000003987
EOG84BCGJ	GB53788	ENSMUSG00000032290	ENSGACG00000016107;ENSGACG00000007434
EOG84BCGK	GB42705	ENSMUSG00000057572	ENSGACG00000006589
EOG84BCHG	GB40653	ENSMUSG00000091285;ENSMUSG00000022601	ENSGACG00000003250
EOG8C5DW2	GB50299	ENSMUSG00000016757	ENSGACG00000019313
EOG84F7M9	GB46583	ENSMUSG00000030287;ENSMUSG00000042644;ENSMUSG00000030102	ENSGACG00000000653;ENSGACG00000011921;ENSGACG00000011693;ENSGACG00000000253
EOG84F7MG	GB53540	ENSMUSG00000060279;ENSMUSG00000002957	ENSGACG00000004857;ENSGACG00000012573
EOG84F7MH	GB47802;GB53794	ENSMUSG00000032553;ENSMUSG00000022780;ENSMUSG00000032496;ENSMUSG00000033688;ENSMUSG00000032554;ENSMUSG00000090639	ENSGACG00000013533;ENSGACG00000010021;ENSGACG00000001495;ENSGACG00000009891;ENSGACG00000006222
EOG84F7MR	GB44082	ENSMUSG00000014791;ENSMUSG00000017670;ENSMUSG00000041112	ENSGACG00000000412;ENSGACG00000005835;ENSGACG00000013830
EOG84F7N1	GB55779	ENSMUSG00000020430	ENSGACG00000009302
