"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000040351" "chr5-6708" "chr5" 3801627 3801825 3.51 1.46e-06
"ENSMUSG00000040363" "chrX-580" "chrX" 11654466 11654664 2.01 5.32e-05
"ENSMUSG00000040373" "chr11-5837" "chr11" 107714298 107714496 3.01 1.45e-05
"ENSMUSG00000040399" "chr8-3518" "chr8" 109653179 109653377 2.53 3.27e-05
"ENSMUSG00000040407" "chr5-4019" "chr5" 4023088 4023286 2.53 3.27e-05
"ENSMUSG00000040420" "chr15-1853" "chr15" 22967142 22967340 2.47 2.26e-05
"ENSMUSG00000040420" "chr15-2484" "chr15" 22478509 22478707 2.4 5.58e-05
"ENSMUSG00000040430" "chr11-4612" "chr11" 107199760 107199958 2.4 1.07e-05
"ENSMUSG00000040433" "chr9-5402" "chr9" 96595151 96595349 3.28 4.53e-06
"ENSMUSG00000040447" "chr11-3525" "chr11" 72280621 72280819 2.26 5.99e-05
"ENSMUSG00000040451" "chr19-1209" "chr19" 32244370 32244568 2.08 5.75e-05
"ENSMUSG00000040451" "chr19-1404" "chr19" 32377630 32377828 2.24 4.02e-05
"ENSMUSG00000040451" "chr19-2214" "chr19" 32364076 32364274 2.66 6.68e-05
"ENSMUSG00000040451" "chr19-2211" "chr19" 32272321 32272519 2.87 3.34e-05
"ENSMUSG00000040451" "chr19-2963" "chr19" 32393788 32393986 6.07 3.57e-09
"ENSMUSG00000040451" "chr19-2606" "chr19" 32526450 32526634 3.55 1.16e-05
"ENSMUSG00000040471" "chr11-4929" "chr11" 72250685 72250869 2.44 2.71e-05
"ENSMUSG00000040481" "chr11-3248" "chr11" 106968784 106968982 2.22 2.69e-05
"ENSMUSG00000040490" "chr17-1426" "chr17" 49169083 49169281 2.03 6.95e-06
"ENSMUSG00000040498" "chr7-6226" "chr7" 20517085 20517283 3.35 5.18e-06
"ENSMUSG00000040506" "chr2-5436" "chr2" 91718969 91719167 3.09 9.64e-07
"ENSMUSG00000040511" "chr7-6226" "chr7" 20517085 20517283 3.35 5.18e-06
"ENSMUSG00000040524" "chr9-2704" "chr9" 65640868 65641066 2.22 2.69e-05
"ENSMUSG00000040524" "chr9-5288" "chr9" 65548714 65548912 4.41 1.82e-08
"ENSMUSG00000040524" "chr9-6740" "chr9" 65625239 65625437 4.02 3.45e-07
"ENSMUSG00000040532" "chr5-3203" "chr5" 135488224 135488422 2.43 1.56e-05
"ENSMUSG00000040591" "chr2-2694" "chr2" 91126728 91126926 2.17 9.03e-05
"ENSMUSG00000040591" "chr2-3745" "chr2" 91164923 91165121 2.74 8.79e-08
"ENSMUSG00000040591" "chr2-7236" "chr2" 91172314 91172512 3.01 1.45e-05
"ENSMUSG00000040599" "chr11-3179" "chr11" 70844465 70844663 2.37 2.76e-07
"ENSMUSG00000040606" "chr4-2460" "chr4" 141750463 141750661 2.25 7.91e-06
"ENSMUSG00000040606" "chr4-3832" "chr4" 141694722 141694920 2.68 1.77e-05
"ENSMUSG00000040618" "chr14-1561" "chr14" 56176078 56176276 5.59 1.65e-14
"ENSMUSG00000040624" "chr10-1682" "chr10" 6462732 6462930 2.18 1.21e-05
"ENSMUSG00000040624" "chr10-2869" "chr10" 6405039 6405223 2.87 1.78e-05
"ENSMUSG00000040632" "chr14-1585" "chr14" 56138543 56138727 2.15 2.42e-05
"ENSMUSG00000040640" "chr14-3232" "chr14" 29138233 29138417 3.55 1.16e-05
"ENSMUSG00000040640" "chr14-4327" "chr14" 28434740 28434938 3.64 5.42e-06
"ENSMUSG00000040648" "chr1-5468" "chr1" 99657138 99657336 2.87 3.34e-05
"ENSMUSG00000040653" "chr10-3381" "chr10" 6949785 6949983 2.87 8.65e-06
"ENSMUSG00000040711" "chr11-4136" "chr11" 32258456 32258654 2.4 1.07e-05
"ENSMUSG00000040715" "chr4-6664" "chr4" 141276782 141276980 2.87 4.44e-05
"ENSMUSG00000040725" "chr7-6235" "chr7" 26536865 26537063 4.22 8.11e-08
"ENSMUSG00000040732" "chr16-2674" "chr16" 95840211 95840409 3.15 4.53e-06
"ENSMUSG00000040761" "chr4-2337" "chr4" 141034299 141034497 2.42 5.78e-07
"ENSMUSG00000040770" "chr14-2207" "chr14" 55551814 55552012 3.09 9.64e-07
"ENSMUSG00000040782" "chr1-3051" "chr1" 161326838 161327036 2.7 4.68e-06
"ENSMUSG00000040785" "chr16-1319" "chr16" 94694368 94694566 2.25 7.91e-06
"ENSMUSG00000040785" "chr16-3319" "chr16" 94689147 94689345 2.87 4.44e-05
"ENSMUSG00000040797" "chr6-3969" "chr6" 121482008 121482206 3.99 1.01e-07
"ENSMUSG00000040811" "chr7-3072" "chr7" 19770196 19770380 2.31 2.77e-05
"ENSMUSG00000040813" "chr9-2427" "chr9" 106568698 106568896 2.75 2.34e-08
"ENSMUSG00000040820" "chr16-1386" "chr16" 94458333 94458531 2.63 3.37e-06
"ENSMUSG00000040842" "chr4-3528" "chr4" 140689435 140689619 2.09 8.37e-05
"ENSMUSG00000040848" "chr1-3502" "chr1" 167123334 167123518 2.51 6.36e-05
"ENSMUSG00000040852" "chr17-3629" "chr17" 84910214 84910412 3.35 5.18e-06
"ENSMUSG00000040855" "chrX-1455" "chrX" 159018633 159018831 3.83 1.4e-06
"ENSMUSG00000040865" "chr1-3156" "chr1" 62974310 62974508 2.97 7.64e-07
"ENSMUSG00000040896" "chr3-1794" "chr3" 105333252 105333450 2.7 1.28e-08
"ENSMUSG00000040896" "chr3-4881" "chr3" 105400561 105400759 4.79 5.16e-08
"ENSMUSG00000040907" "chr7-2710" "chr7" 25788220 25788418 2.11 1.19e-05
"ENSMUSG00000040919" "chr11-2581" "chr11" 30267709 30267907 2 3.19e-05
"ENSMUSG00000040929" "chr19-2666" "chr19" 28080895 28081093 2.63 9.4e-05
"ENSMUSG00000040936" "chr9-3749" "chr9" 120911152 120911350 2.7 4.68e-06
"ENSMUSG00000040936" "chr9-5999" "chr9" 120958670 120958854 2.98 2.48e-05
"ENSMUSG00000040940" "chr7-5176" "chr7" 25722267 25722465 2.59 4.69e-05
"ENSMUSG00000040957" "chr18-1563" "chr18" 12072979 12073177 2.09 8.66e-05
"ENSMUSG00000040957" "chr18-1779" "chr18" 12071445 12071643 2.55 8.87e-06
"ENSMUSG00000040957" "chr18-3695" "chr18" 12019803 12020001 3.03 5.69e-05
"ENSMUSG00000040964" "chr4-3326" "chr4" 140186935 140187133 2.47 2.26e-05
"ENSMUSG00000040964" "chr4-5945" "chr4" 140137855 140138053 3.56 3.89e-07
"ENSMUSG00000040969" "chr3-1808" "chr3" 132908588 132908786 2.12 1.78e-05
"ENSMUSG00000040972" "chr4-6643" "chr4" 139799433 139799631 3.01 1.45e-05
"ENSMUSG00000040990" "chrX-1365" "chrX" 156278420 156278618 3.28 4.53e-06
"ENSMUSG00000040990" "chrX-1732" "chrX" 156206821 156207019 5.27 1.92e-09
"ENSMUSG00000041025" "chr4-5356" "chr4" 139141720 139141918 2.28 8.94e-05
"ENSMUSG00000041075" "chr1-2831" "chr1" 59522801 59522985 2.57 2.65e-06
"ENSMUSG00000041078" "chr14-3460" "chr14" 36019912 36020110 2.44 8.21e-05
"ENSMUSG00000041084" "chr3-1806" "chr3" 130384559 130384757 2.4 4e-07
"ENSMUSG00000041112" "chr13-2109" "chr13" 20284496 20284694 2.59 4.69e-05
"ENSMUSG00000041112" "chr13-3268" "chr13" 20211647 20211845 2.66 6.68e-05
"ENSMUSG00000041112" "chr13-3273" "chr13" 20477298 20477496 3.83 1.4e-06
"ENSMUSG00000041115" "chrX-956" "chrX" 148631526 148631724 2.17 9.03e-05
"ENSMUSG00000041117" "chr7-2577" "chr7" 17587276 17587474 2 2.35e-05
"ENSMUSG00000041119" "chr17-2553" "chr17" 31563147 31563345 2.33 2.57e-05
"ENSMUSG00000041120" "chr4-7529" "chr4" 138635063 138635261 2.87 4.44e-05
"ENSMUSG00000041130" "chr17-3150" "chr17" 24818213 24818411 3.15 4.53e-06
"ENSMUSG00000041225" "chr18-2945" "chr18" 6111181 6111379 6.71 8.31e-11
"ENSMUSG00000041235" "chr4-3894" "chr4" 8697446 8697644 2.26 5.99e-05
"ENSMUSG00000041235" "chr4-6077" "chr4" 8657623 8657821 7.03 1.18e-11
"ENSMUSG00000041241" "chr4-1852" "chr4" 137982838 137983036 2.08 7.52e-06
"ENSMUSG00000041272" "chr4-2618" "chr4" 6827251 6827449 2.26 5.99e-05
"ENSMUSG00000041272" "chr4-4193" "chr4" 6828419 6828617 3.11 3.73e-06
"ENSMUSG00000041351" "chr4-3809" "chr4" 137260173 137260371 3.41 2.77e-08
"ENSMUSG00000041360" "chr19-1563" "chr19" 27438783 27438981 2.4 5.58e-05
"ENSMUSG00000041362" "chr19-2118" "chr19" 59116241 59116439 2.61 1.26e-05
"ENSMUSG00000041362" "chr19-3104" "chr19" 59136013 59136211 4.22 8.11e-08
"ENSMUSG00000041362" "chr19-2545" "chr19" 59049469 59049667 3.83 3.91e-07
"ENSMUSG00000041377" "chr6-6128" "chr6" 120107384 120107582 3.64 5.42e-06
"ENSMUSG00000041377" "chr6-2232" "chr6" 120043332 120043530 2.18 1.21e-05
"ENSMUSG00000041417" "chr13-1122" "chr13" 102547037 102547235 2.05 1.13e-05
"ENSMUSG00000041417" "chr13-2432" "chr13" 102500751 102500949 3.97 7.31e-09
"ENSMUSG00000041444" "chr9-2999" "chr9" 31993189 31993387 2.87 5.9e-07
"ENSMUSG00000041444" "chr9-4579" "chr9" 31975241 31975439 3.67 3.91e-07
"ENSMUSG00000041460" "chr6-5424" "chr6" 119298067 119298265 2.87 4.44e-05
"ENSMUSG00000041460" "chr6-5420" "chr6" 119227155 119227353 4.31 1.13e-06
"ENSMUSG00000041544" "chr4-1448" "chr4" 147548856 147549054 2.2 6.88e-08
"ENSMUSG00000041544" "chr4-3584" "chr4" 147658773 147658971 2.36 7.3e-06
"ENSMUSG00000041548" "chr5-4441" "chr5" 116870167 116870351 3.73 4.86e-08
"ENSMUSG00000041556" "chr4-1448" "chr4" 147548856 147549054 2.2 6.88e-08
"ENSMUSG00000041570" "chr1-5586" "chr1" 138187606 138187804 4.02 3.45e-07
"ENSMUSG00000041592" "chr11-3258" "chr11" 113880427 113880625 2.18 1.21e-05
"ENSMUSG00000041592" "chr11-4640" "chr11" 113854139 113854337 2.47 2.26e-05
"ENSMUSG00000041598" "chr11-4331" "chr11" 113608768 113608966 2.55 8.87e-06
"ENSMUSG00000041607" "chr18-1044" "chr18" 82695825 82696023 2.4 1.9e-07
"ENSMUSG00000041609" "chr5-3861" "chr5" 116123794 116123992 2.66 6.68e-05
"ENSMUSG00000041654" "chr11-8808" "chr11" 113195323 113195521 3.19 1.76e-05
"ENSMUSG00000041654" "chr11-3442" "chr11" 113154285 113154469 2.21 1.69e-05
"ENSMUSG00000041669" "chr12-5043" "chr12" 104544819 104545017 3.56 3.89e-07
"ENSMUSG00000041703" "chr14-1054" "chr14" 122850214 122850412 2.2 2.42e-06
"ENSMUSG00000041703" "chr14-3701" "chr14" 122864828 122865026 3.15 4.53e-06
"ENSMUSG00000041708" "chr15-2429" "chr15" 83673436 83673634 2.68 1.77e-05
"ENSMUSG00000041716" "chr12-4515" "chr12" 103978381 103978579 3.7 1.07e-07
"ENSMUSG00000041717" "chr1-4980" "chr1" 135231067 135231265 2.87 4.44e-05
"ENSMUSG00000041720" "chr16-2456" "chr16" 17336320 17336518 2.77 2.45e-05
"ENSMUSG00000041729" "chr9-4770" "chr9" 62381685 62381883 2.99 1.14e-05
"ENSMUSG00000041757" "chr1-2625" "chr1" 135133409 135133607 2.16 6.01e-05
"ENSMUSG00000041765" "chr14-4078" "chr14" 122267722 122267906 3.55 1.16e-05
"ENSMUSG00000041769" "chr7-5104" "chr7" 146035631 146035829 3.11 3.73e-06
"ENSMUSG00000041771" "chr12-5027" "chr12" 103349793 103349991 3.26 6.9e-05
"ENSMUSG00000041775" "chr7-5104" "chr7" 146035631 146035829 3.11 3.73e-06
"ENSMUSG00000041836" "chr7-2046" "chr7" 142788840 142789038 2.16 1.1e-06
"ENSMUSG00000041836" "chr7-5555" "chr7" 142770134 142770332 2.75 3.34e-05
"ENSMUSG00000041842" "chr3-4273" "chr3" 84239035 84239233 3.67 3.91e-07
"ENSMUSG00000041911" "chr2-3517" "chr2" 71372122 71372320 2.24 4.02e-05
"ENSMUSG00000041915" "chr18-2284" "chr18" 31925452 31925636 2.56 1.59e-05
"ENSMUSG00000041923" "chr18-2680" "chr18" 23009981 23010179 2.87 8.65e-06
"ENSMUSG00000041929" "chr16-1386" "chr16" 94458333 94458531 2.63 3.37e-06
"ENSMUSG00000041961" "chr11-2475" "chr11" 5314998 5315196 2.28 9.77e-08
"ENSMUSG00000041961" "chr11-3867" "chr11" 5332055 5332253 2.53 3.27e-05
"ENSMUSG00000041961" "chr11-5945" "chr11" 5234023 5234221 3.28 4.53e-06
"ENSMUSG00000041961" "chr11-8006" "chr11" 5248189 5248387 3.51 1.46e-06
"ENSMUSG00000041992" "chr12-4115" "chr12" 118923437 118923635 2.87 4.44e-05
"ENSMUSG00000041995" "chr13-1557" "chr13" 96117265 96117463 2.79 1.69e-06
"ENSMUSG00000042002" "chr5-5538" "chr5" 114734723 114734907 5.92 1.17e-08
"ENSMUSG00000042035" "chr3-1881" "chr3" 101356668 101356866 2.13 2.67e-05
"ENSMUSG00000042041" "chr19-1254" "chr19" 4493186 4493370 2.22 2.65e-05
"ENSMUSG00000042064" "chr2-2811" "chr2" 69989085 69989283 2.03 6.95e-06
"ENSMUSG00000042105" "chr7-5059" "chr7" 135722267 135722465 2.98 2.94e-06
"ENSMUSG00000042115" "chr1-4516" "chr1" 134198363 134198561 3.67 3.91e-07
"ENSMUSG00000042182" "chr1-3126" "chr1" 33962963 33963161 2.6 6.49e-07
"ENSMUSG00000042190" "chr5-2248" "chr5" 114087050 114087248 2.37 2.76e-07
"ENSMUSG00000042200" "chr11-4558" "chr11" 62797495 62797679 2.87 1.78e-05
"ENSMUSG00000042216" "chr5-2244" "chr5" 113778151 113778349 2.29 2.3e-06
"ENSMUSG00000042256" "chr17-4216" "chr17" 42593606 42593804 5.11 6.7e-07
"ENSMUSG00000042269" "chr8-1464" "chr8" 122751055 122751253 2.48 6.19e-09
"ENSMUSG00000042272" "chr2-7211" "chr2" 77099688 77099886 4.22 8.11e-08
"ENSMUSG00000042292" "chr15-2160" "chr15" 80936651 80936849 2.58 2.4e-06
"ENSMUSG00000042298" "chr11-7449" "chr11" 62131839 62132037 2.87 4.44e-05
"ENSMUSG00000042305" "chr1-2628" "chr1" 136278445 136278643 2.28 1.17e-05
"ENSMUSG00000042401" "chr19-3018" "chr19" 42431581 42431779 3.64 5.42e-06
"ENSMUSG00000042417" "chr13-1490" "chr13" 113778072 113778270 2.25 7.91e-06
"ENSMUSG00000042428" "chr15-3015" "chr15" 80018451 80018649 3.35 3.55e-07
"ENSMUSG00000042428" "chr15-3269" "chr15" 80058552 80058750 2.33 2.57e-05
"ENSMUSG00000042439" "chr18-1275" "chr18" 65830040 65830238 2.28 7.18e-07
"ENSMUSG00000042453" "chr5-2857" "chr5" 21372047 21372245 2.14 4e-05
"ENSMUSG00000042462" "chr7-2545" "chr7" 134404612 134404810 2.14 3.64e-06
"ENSMUSG00000042487" "chr9-3366" "chr9" 75311393 75311591 2.36 7.3e-06
"ENSMUSG00000042505" "chr6-2839" "chr6" 7034398 7034596 7.66 1.6e-12
"ENSMUSG00000042529" "chr11-6100" "chr11" 60859654 60859852 3.01 1.45e-05
"ENSMUSG00000042532" "chr19-1580" "chr19" 42333033 42333231 2.87 5.9e-07
"ENSMUSG00000042589" "chr5-1768" "chr5" 122399282 122399480 2.12 1.78e-05
"ENSMUSG00000042605" "chr5-3624" "chr5" 122193474 122193672 2.43 1.56e-05
"ENSMUSG00000042625" "chr17-1759" "chr17" 56676434 56676632 2.96 2e-07
"ENSMUSG00000042625" "chr17-3888" "chr17" 56677221 56677419 3.51 1.46e-06
"ENSMUSG00000042671" "chr1-2819" "chr1" 155583105 155583303 2.95 1.38e-08
"ENSMUSG00000042680" "chr18-2983" "chr18" 21385817 21386015 3.51 1.46e-06
"ENSMUSG00000042694" "chr19-1135" "chr19" 47567990 47568188 2.42 5.42e-08
"ENSMUSG00000042694" "chr19-1690" "chr19" 47634352 47634550 2.44 8.21e-05
"ENSMUSG00000042700" "chr12-3957" "chr12" 83502371 83502569 2.66 6.68e-05
"ENSMUSG00000042734" "chr12-3952" "chr12" 82720228 82720426 4.41 1.82e-08
"ENSMUSG00000042751" "chr1-5610" "chr1" 154853732 154853930 3.51 1.46e-06
"ENSMUSG00000042770" "chr6-5502" "chr6" 135126423 135126621 6.07 3.57e-09
"ENSMUSG00000042790" "chr9-4230" "chr9" 45674982 45675180 4.98 8.07e-10
"ENSMUSG00000042834" "chr18-2850" "chr18" 33568487 33568671 2.55 9.69e-05
"ENSMUSG00000042873" "chr6-3245" "chr6" 113134408 113134606 2.87 5.9e-07
"ENSMUSG00000042938" "chr2-8244" "chr2" 146183425 146183623 5.43 1.24e-07
"ENSMUSG00000042942" "chr18-1369" "chr18" 10242011 10242209 2.06 2.54e-05
"ENSMUSG00000042976" "chr12-2236" "chr12" 8920698 8920882 2.66 5.87e-06
"ENSMUSG00000043099" "chr11-5215" "chr11" 74979452 74979650 2.66 6.68e-05
"ENSMUSG00000043126" "chr10-4243" "chr10" 61031482 61031680 2.59 4.69e-05
"ENSMUSG00000043154" "chr9-3695" "chr9" 101103110 101103308 3.19 3.05e-07
"ENSMUSG00000043162" "chr6-808" "chr6" 57651770 57651968 2.1 6.25e-09
"ENSMUSG00000043257" "chr4-2584" "chr4" 133231314 133231512 2.02 8.02e-05
"ENSMUSG00000043336" "chr16-3231" "chr16" 57496496 57496694 2.87 4.44e-05
"ENSMUSG00000043336" "chr16-3663" "chr16" 57398390 57398588 5.75 2.16e-08
"ENSMUSG00000043340" "chr6-2445" "chr6" 28169739 28169937 2.96 2e-07
"ENSMUSG00000043388" "chr5-2296" "chr5" 145520564 145520762 2.65 1.28e-08
"ENSMUSG00000043398" "chr12-4892" "chr12" 73140396 73140594 3.19 1.76e-05
"ENSMUSG00000043429" "chr1-7350" "chr1" 184692612 184692810 3.59 7.63e-05
"ENSMUSG00000043430" "chr5-4935" "chr5" 36576432 36576630 3.15 4.53e-06
"ENSMUSG00000043456" "chr7-3199" "chr7" 38538363 38538561 2.79 1.69e-06
"ENSMUSG00000043456" "chr7-1258" "chr7" 38128153 38128351 2.31 1.15e-09
"ENSMUSG00000043460" "chr15-4352" "chr15" 78524843 78525041 2.63 9.4e-05
"ENSMUSG00000043460" "chr15-4355" "chr15" 78537184 78537382 3.83 3.91e-07
"ENSMUSG00000043460" "chr15-4356" "chr15" 78538140 78538338 3.19 1.76e-05
"ENSMUSG00000043531" "chr19-1357" "chr19" 50515042 50515240 2.26 5.99e-05
"ENSMUSG00000043531" "chr19-2760" "chr19" 50294624 50294822 3.64 5.42e-06
"ENSMUSG00000043531" "chr19-2416" "chr19" 50449925 50450109 3.48 2.78e-06
"ENSMUSG00000043629" "chr1-6675" "chr1" 53117494 53117692 4.07 4.89e-06
"ENSMUSG00000043668" "chr8-3223" "chr8" 92778677 92778875 2.87 2.25e-06
"ENSMUSG00000043668" "chr8-6058" "chr8" 92696354 92696552 3.83 1.4e-06
"ENSMUSG00000043671" "chr7-5685" "chr7" 36546915 36547113 2.87 4.44e-05
"ENSMUSG00000043681" "chr14-3446" "chr14" 35159264 35159462 3.19 1.76e-05
"ENSMUSG00000043681" "chr14-2581" "chr14" 35172091 35172289 6.47 1.57e-12
"ENSMUSG00000043683" "chr17-4294" "chr17" 56399778 56399976 3.28 4.53e-06
"ENSMUSG00000043687" "chr8-4566" "chr8" 123153195 123153393 2.99 1.14e-05
"ENSMUSG00000043705" "chr17-3590" "chr17" 73601243 73601441 2.66 6.68e-05
"ENSMUSG00000043727" "chr2-3570" "chr2" 129243772 129243970 2.28 8.94e-05
"ENSMUSG00000043733" "chr5-3621" "chr5" 121600874 121601072 5.36 3.05e-11
"ENSMUSG00000043811" "chr16-845" "chr16" 18160201 18160399 2.14 3.64e-06
"ENSMUSG00000043831" "chr7-4874" "chr7" 74375423 74375621 2.44 8.21e-05
"ENSMUSG00000043889" "chr13-1270" "chr13" 81225789 81225987 2.24 5.34e-06
"ENSMUSG00000043895" "chr9-2065" "chr9" 20780971 20781169 2.25 1.06e-06
"ENSMUSG00000043913" "chr5-7234" "chr5" 116720089 116720287 4.79 5.16e-08
"ENSMUSG00000043940" "chr5-5616" "chr5" 102285065 102285263 8.62 5.61e-11
"ENSMUSG00000043962" "chr4-3512" "chr4" 125861664 125861862 2.28 8.94e-05
"ENSMUSG00000043986" "chr13-2373" "chr13" 59830094 59830292 2.44 8.21e-05
"ENSMUSG00000043987" "chr9-2819" "chr9" 45562456 45562654 2.95 5.23e-08
"ENSMUSG00000044026" "chr19-2988" "chr19" 38423438 38423636 4.31 5.89e-09
"ENSMUSG00000044026" "chr19-3348" "chr19" 38422687 38422885 4.79 5.16e-08
"ENSMUSG00000044037" "chr9-3431" "chr9" 110839525 110839723 2.78 6.42e-06
"ENSMUSG00000044042" "chr2-5977" "chr2" 113494857 113495055 3.56 3.89e-07
"ENSMUSG00000044055" "chr1-2457" "chr1" 94547908 94548106 2.31 3.39e-06
"ENSMUSG00000044068" "chr11-7264" "chr11" 22887588 22887786 3.03 5.69e-05
"ENSMUSG00000044071" "chr10-4017" "chr10" 122855581 122855779 2.99 1.14e-05
"ENSMUSG00000044092" "chr5-3004" "chr5" 139874650 139874848 2.43 1.56e-05
"ENSMUSG00000044092" "chr5-5077" "chr5" 139885747 139885931 3 5.82e-06
"ENSMUSG00000044167" "chr3-4168" "chr3" 52066209 52066407 3.51 1.46e-06
"ENSMUSG00000044167" "chr3-5237" "chr3" 52204403 52204601 3.28 4.53e-06
"ENSMUSG00000044197" "chr5-3004" "chr5" 139874650 139874848 2.43 1.56e-05
"ENSMUSG00000044320" "chr2-2657" "chr2" 30625172 30625370 2 3.19e-05
"ENSMUSG00000044328" "chr11-4846" "chr11" 77321302 77321500 2.78 6.42e-06
"ENSMUSG00000044337" "chr1-2596" "chr1" 92117448 92117646 2.49 1.19e-06
"ENSMUSG00000044340" "chr1-4936" "chr1" 108135278 108135476 3.28 4.53e-06
"ENSMUSG00000044340" "chr1-6147" "chr1" 108211193 108211391 3.01 1.45e-05
"ENSMUSG00000044407" "chr17-1988" "chr17" 10563494 10563692 3.83 1.56e-10
"ENSMUSG00000044407" "chr17-4509" "chr17" 10548805 10549003 3.26 6.9e-05
"ENSMUSG00000044452" "chr7-5685" "chr7" 36546915 36547113 2.87 4.44e-05
"ENSMUSG00000044456" "chr12-5029" "chr12" 103540263 103540461 3.19 1.76e-05
"ENSMUSG00000044477" "chr17-2940" "chr17" 30238685 30238883 2.66 6.68e-05
"ENSMUSG00000044477" "chr17-3205" "chr17" 30331521 30331719 2.99 1.14e-05
"ENSMUSG00000044477" "chr17-4175" "chr17" 30144623 30144821 3.19 1.76e-05
"ENSMUSG00000044477" "chr17-4662" "chr17" 30276797 30276995 3.59 7.63e-05
"ENSMUSG00000044496" "chr4-4213" "chr4" 147313155 147313339 2.51 6.36e-05
"ENSMUSG00000044502" "chr11-2785" "chr11" 31618234 31618432 2.04 1.57e-05
"ENSMUSG00000044502" "chr11-3003" "chr11" 31575971 31576169 2.65 1.28e-08
"ENSMUSG00000044502" "chr11-5509" "chr11" 31616745 31616943 2.44 8.21e-05
"ENSMUSG00000044526" "chr17-1170" "chr17" 56626796 56626994 2.15 7.36e-07
"ENSMUSG00000044526" "chr17-1759" "chr17" 56676434 56676632 2.96 2e-07
"ENSMUSG00000044526" "chr17-4304" "chr17" 56650791 56650989 2.99 1.14e-05
"ENSMUSG00000044526" "chr17-3888" "chr17" 56677221 56677419 3.51 1.46e-06
"ENSMUSG00000044534" "chr9-4095" "chr9" 121775061 121775259 2.77 2.45e-05
"ENSMUSG00000044550" "chrX-1262" "chrX" 133159388 133159586 3.67 3.91e-07
"ENSMUSG00000044576" "chr5-2866" "chr5" 30433640 30433838 2.36 3.79e-05
"ENSMUSG00000044636" "chr15-2323" "chr15" 100321143 100321341 2.47 2.26e-05
"ENSMUSG00000044646" "chr18-1451" "chr18" 76243080 76243278 2.2 1.8e-05
"ENSMUSG00000044647" "chr2-2960" "chr2" 65734645 65734843 2.08 5.75e-05
"ENSMUSG00000044647" "chr2-3512" "chr2" 65747707 65747905 4.47 2.86e-14
"ENSMUSG00000044674" "chr5-5943" "chr5" 4665573 4665771 3.45 1.99e-05
"ENSMUSG00000044689" "chr1-1096" "chr1" 64065253 64065451 2.29 1.26e-09
"ENSMUSG00000044689" "chr1-1639" "chr1" 64042086 64042284 2.09 7.11e-07
"ENSMUSG00000044689" "chr1-3668" "chr1" 64047090 64047288 2.75 3.34e-05
"ENSMUSG00000044763" "chr16-3083" "chr16" 56048568 56048752 3.91 1.22e-05
"ENSMUSG00000044768" "chr1-4475" "chr1" 99515938 99516136 2.87 8.65e-06
"ENSMUSG00000044768" "chr1-4922" "chr1" 99528642 99528840 2.75 3.34e-05
"ENSMUSG00000044768" "chr1-5464" "chr1" 99520552 99520750 2.75 3.34e-05
"ENSMUSG00000044770" "chr10-1420" "chr10" 42678241 42678439 2.45 1.61e-07
"ENSMUSG00000044813" "chr4-2638" "chr4" 45431515 45431713 2.09 8.66e-05
"ENSMUSG00000044857" "chr17-2537" "chr17" 27331215 27331413 2.78 6.42e-06
"ENSMUSG00000044912" "chr12-2187" "chr12" 75210673 75210871 2.22 2.69e-05
"ENSMUSG00000044912" "chr12-2977" "chr12" 75181896 75182094 3.16 7.98e-08
"ENSMUSG00000044912" "chr12-3573" "chr12" 75337003 75337201 4.63 2.96e-10
"ENSMUSG00000044921" "chr10-2091" "chr10" 101975001 101975185 2.15 6e-05
"ENSMUSG00000044948" "chr19-1355" "chr19" 48012179 48012377 2.02 8.02e-05
"ENSMUSG00000044952" "chr7-3376" "chr7" 104504147 104504331 2.41 1.76e-05
"ENSMUSG00000045007" "chr11-8686" "chr11" 101006793 101006991 3.59 7.63e-05
"ENSMUSG00000045009" "chr6-4788" "chr6" 113458745 113458943 4.41 1.82e-08
"ENSMUSG00000045036" "chr17-4820" "chr17" 65541627 65541825 2.87 4.44e-05
"ENSMUSG00000045038" "chr17-1552" "chr17" 86770975 86771173 2.06 2.54e-05
"ENSMUSG00000045038" "chr17-1956" "chr17" 86728863 86729061 2.13 2.67e-05
"ENSMUSG00000045038" "chr17-3056" "chr17" 86790271 86790469 3.23 1.17e-06
"ENSMUSG00000045038" "chr17-3339" "chr17" 86625497 86625695 2.75 3.34e-05
"ENSMUSG00000045038" "chr17-3340" "chr17" 86764195 86764393 2.61 1.26e-05
"ENSMUSG00000045052" "chr19-2551" "chr19" 60565306 60565504 2.63 9.4e-05
"ENSMUSG00000045053" "chr17-1771" "chr17" 83925432 83925630 2.46 4.32e-06
"ENSMUSG00000045053" "chr17-3321" "chr17" 83926652 83926850 2.66 6.68e-05
"ENSMUSG00000045071" "chr4-3002" "chr4" 59643019 59643217 2.16 6.01e-05
"ENSMUSG00000045078" "chr5-1717" "chr5" 143823777 143823975 2.22 1.1e-06
"ENSMUSG00000045078" "chr5-2530" "chr5" 143793012 143793210 2.22 2.69e-05
"ENSMUSG00000045095" "chr6-5306" "chr6" 93969761 93969959 3.45 1.99e-05
"ENSMUSG00000045095" "chr6-5968" "chr6" 93772229 93772427 2.99 1.14e-05
"ENSMUSG00000045095" "chr6-1870" "chr6" 93535907 93536091 2.64 1.66e-07
"ENSMUSG00000045095" "chr6-2299" "chr6" 93587568 93587752 2.49 6.92e-06
